ID,Timestamp,Name,Action,Duration,Day,Total Drinks
241,217,[,Co,5,0,0
242,217,D,Co,5,0,7
243,224,S,Co,12,0,10
244,224,F,Co,11,0,0
245,224,J,Co,11,0,0
246,224,V,Co,10,0,13
247,224,O,Co,8,0,2
248,224,H,Co,7,0,7
249,225,\,Co,11,0,6
250,225,M,Co,10,0,0
251,225,Q,Co,8,0,1
252,225,^,Co,6,0,21
253,225,Y,Co,5,0,5
254,225,A,Co,2,0,9
255,230,E,Co,6,0,1
256,230,],Co,6,0,7
257,230,L,Co,3,0,5
258,236,C,Co,6,0,3
259,236,X,Co,6,0,13
260,236,I,Co,5,0,8
261,236,T,Co,5,0,3
262,237,U,Co,14,0,4
263,237,B,Co,11,0,0
264,237,W,Co,11,0,3
265,237,K,Co,9,0,0
266,237,P,Co,5,0,2
267,241,N,Co,7,0,0
268,241,D,Co,3,0,7
269,241,M,Co,3,0,0
270,244,R,Co,12,0,3
271,244,[,Co,9,0,0
272,244,G,Co,7,0,0
273,244,Z,Co,7,0,0
274,244,F,Co,7,0,0
275,244,H,Co,1,0,7
276,244,^,Co,0,0,21
277,247,Y,Co,6,0,6
278,247,S,Co,5,0,10
279,247,\,Co,5,0,6
280,247,Q,Co,4,0,1
281,248,E,Co,4,0,1
282,256,O,Co,8,0,4
283,256,],Co,7,0,7
284,256,B,Co,5,0,0
285,256,U,Co,4,0,4
286,256,T,Co,1,0,3
287,256,C,Co,0,0,3
288,257,V,Co,14,0,16
289,257,A,Co,14,0,9
290,257,J,Co,13,0,0
291,257,L,Co,5,0,5
292,257,W,Co,4,0,3
293,277,^,Co,20,0,29
294,277,X,Co,22,0,21
295,277,D,Co,19,0,7
296,277,I,Co,19,0,8
297,277,N,Co,17,0,0
298,277,K,Co,18,0,0
299,277,H,Co,17,0,7
300,277,M,Co,17,0,0
301,277,F,Co,15,0,0
302,277,P,Co,15,0,2
303,277,Z,Co,13,0,0
304,277,G,Co,13,0,0
305,277,[,Co,10,0,0
306,277,R,Co,11,0,3
307,277,S,Co,8,0,10
308,277,],Co,9,0,7
309,277,T,Co,7,0,3
310,277,Q,Co,7,0,1
311,277,W,Co,6,0,3
312,277,\,Co,6,0,6
313,277,J,Co,5,0,0
314,277,Y,Co,5,0,6
315,277,O,Co,3,0,4
316,277,E,Co,3,0,1
317,277,B,Co,2,0,0
318,277,L,Co,1,0,5
319,287,U,Co,10,0,7
320,295,A,Co,19,0,16
321,295,C,Co,18,0,3
322,295,J,Co,4,0,0
323,295,O,Co,3,0,4
324,295,L,Co,2,0,5
325,295,],Co,1,0,7
326,295,H,Co,0,0,7
327,296,B,Co,0,0,0
328,297,V,Co,16,0,19
329,297,Z,Co,8,0,0
330,297,G,Co,6,0,0
331,297,P,Co,5,0,2
332,300,M,Co,4,0,0
333,300,N,Co,4,0,0
334,300,X,Co,4,0,21
335,303,Y,Co,10,0,7
336,303,K,Co,9,0,0
337,303,R,Co,8,0,3
338,303,[,Co,5,0,0
339,303,\,Co,5,0,6
340,303,I,Co,4,0,8
341,303,F,Co,4,0,0
342,303,Q,Co,0,0,1
343,304,E,Co,0,0,1
344,306,S,Co,9,0,11
345,306,^,Co,9,0,29
346,306,T,Co,7,0,3
347,306,U,Co,5,0,7
348,309,],Co,0,0,7
349,310,J,Co,0,0,0
350,316,W,Co,14,0,6
351,316,D,Co,13,0,7
352,316,V,Co,3,0,19
353,316,L,Co,0,0,5
354,317,G,Co,0,0,0
355,317,Y,Co,0,0,7
356,321,F,Co,4,0,0
357,321,H,Co,3,0,7
358,321,M,Co,3,0,0
359,321,X,Co,2,0,21
360,321,B,Co,1,0,0
361,321,R,Co,1,0,3
362,325,[,Co,4,0,0
363,325,\,Co,1,0,6
364,325,S,Co,1,0,11
365,330,A,Co,18,0,23
366,330,Z,Co,18,0,0
367,330,O,Co,17,0,4
368,330,P,Co,17,0,2
369,330,T,Co,11,0,3
370,330,C,Co,10,0,3
371,337,I,Co,12,0,12
372,337,Q,Co,12,0,1
373,337,K,Co,12,0,0
374,337,N,Co,11,0,0
375,337,E,Co,11,0,1
376,337,U,Co,10,0,7
377,338,],Co,13,0,9
378,338,G,Co,8,0,0
379,338,^,Co,7,0,29
380,338,Y,Co,6,0,7
381,338,D,Co,6,0,7
382,338,W,Co,4,0,6
383,338,L,Co,4,0,5
384,341,J,Co,12,0,0
385,341,V,Co,4,0,19
386,346,H,Co,10,0,9
387,346,M,Co,7,0,0
388,346,F,Co,7,0,0
389,346,\,Co,6,0,6
390,349,B,Co,10,0,2
391,349,R,Co,8,0,3
392,349,P,Co,6,0,2
393,358,T,Co,13,0,7
394,358,X,Co,12,0,21
395,358,S,Co,11,0,11
396,358,[,Co,10,0,0
397,358,Z,Co,4,0,0
398,358,K,Co,3,0,0
399,358,],Co,2,0,9
400,358,Q,Co,1,0,1
401,358,W,Co,0,0,6
402,366,G,Co,8,0,2
403,366,V,Co,8,0,19
404,366,^,Co,7,0,29
405,366,I,Co,7,0,12
406,366,J,Co,7,0,0
407,366,F,Co,5,0,0
408,366,H,Co,0,0,9
409,369,A,Co,25,0,31
410,369,C,Co,23,0,3
411,369,O,Co,18,0,4
412,369,U,Co,17,0,7
413,369,N,Co,14,0,0
414,369,Y,Co,14,0,7
415,377,E,Co,21,0,3
416,377,D,Co,19,0,7
417,377,L,Co,19,0,5
418,377,P,Co,5,0,2
419,378,R,Co,12,0,7
420,378,M,Co,11,0,0
421,378,B,Co,11,0,2
422,378,\,Co,7,0,6
423,378,K,Co,5,0,0
424,384,S,Co,11,0,12
425,384,Q,Co,9,0,1
426,384,Z,Co,4,0,0
427,384,[,Co,3,0,0
428,384,W,Co,3,0,6
429,389,],Co,16,0,13
430,389,X,Co,16,0,21
431,389,T,Co,13,0,7
432,389,F,Co,11,0,0
433,389,H,Co,8,0,9
434,395,O,Co,12,0,5
435,395,V,Co,6,0,19
436,395,I,Co,5,0,12
437,395,Y,Co,4,0,7
438,395,A,Co,3,0,31
439,395,E,Co,3,0,3
440,395,\,Co,1,0,6
441,403,R,Co,8,0,9
442,403,P,Co,7,0,2
443,403,B,Co,6,0,2
444,403,M,Co,5,0,0
445,403,L,Co,4,0,5
446,403,W,Co,3,0,6
447,404,^,Co,21,0,37
448,404,G,Co,18,0,2
449,404,C,Co,18,0,3
450,404,J,Co,17,0,0
451,404,U,Co,17,0,7
452,407,Q,Co,7,0,1
453,408,N,Co,20,0,0
454,408,D,Co,15,0,7
455,408,K,Co,13,0,0
456,408,H,Co,2,0,9
457,409,Z,Co,0,0,0
458,411,[,Co,9,0,0
459,411,S,Co,8,0,12
460,415,F,Co,8,0,0
461,415,O,Co,2,0,5
462,415,\,Co,2,0,6
463,415,],Co,0,0,13
464,419,X,Co,10,0,24
465,419,E,Co,10,0,3
466,419,T,Co,9,0,7
467,431,A,Co,16,0,37
468,431,C,Co,14,0,3
469,431,Y,Co,13,0,7
470,431,^,Co,13,0,37
471,431,P,Co,12,0,2
472,431,R,Co,10,0,9
473,431,Z,Co,8,0,0
474,431,K,Co,7,0,0
475,431,J,Co,5,0,0
476,431,O,Co,3,0,5
477,431,D,Co,1,0,7
478,433,V,Co,19,0,24
479,433,I,Co,18,0,12
480,433,U,Co,14,0,7
481,433,W,Co,13,0,6
482,433,M,Co,12,0,0
483,433,G,Co,12,0,2
484,433,Q,Co,11,0,1
485,433,L,Co,9,0,5
486,433,B,Co,8,0,2
487,433,N,Co,7,0,0
488,433,\,Co,4,0,6
489,433,F,Co,3,0,0
490,436,],Co,0,0,13
491,442,T,Co,6,0,8
492,442,E,Co,5,0,3
493,443,H,Co,12,0,13
494,443,X,Co,0,0,24
495,448,J,Co,4,0,0
496,448,V,Co,3,0,24
497,451,S,Co,20,0,14
498,451,[,Co,18,0,0
499,451,Y,Co,5,0,7
500,451,W,Co,3,0,6
501,451,],Co,2,0,13
502,451,G,Co,1,0,2
503,452,N,Co,7,0,0
504,452,K,Co,5,0,0
505,452,C,Co,3,0,3
506,452,Z,Co,3,0,0
507,452,L,Co,3,0,5
508,452,D,Co,2,0,7
509,452,B,Co,2,0,2
510,453,^,Co,0,0,37
511,453,U,Co,0,0,7
512,454,I,Co,0,0,12
513,454,F,Co,0,0,0
514,455,O,Co,0,0,5
515,455,R,Co,0,0,9
516,456,E,Co,0,0,3
517,456,X,Co,0,0,24
518,463,H,Co,0,0,13
519,463,V,Co,0,0,24
520,465,A,Co,14,0,42
521,465,P,Co,14,0,2
522,465,M,Co,13,0,0
523,469,Q,Co,17,0,1
524,472,T,Co,8,0,10
525,472,B,Co,7,0,2
526,472,J,Co,6,0,0
527,472,Y,Co,4,0,7
528,472,^,Co,2,0,37
529,472,S,Co,1,0,14
530,472,[,Co,1,0,0
531,475,\,Co,23,0,7
532,475,G,Co,7,0,2
533,475,L,Co,7,0,5
534,475,K,Co,5,0,0
535,475,W,Co,5,0,6
536,475,D,Co,4,0,7
537,475,N,Co,4,0,0
538,476,E,Co,5,0,3
539,476,U,Co,4,0,7
540,479,Z,Co,7,0,0
541,479,],Co,3,0,13
542,479,F,Co,3,0,0
543,479,X,Co,3,0,24
544,480,I,Co,0,0,12
545,484,C,Co,10,0,5
546,484,O,Co,10,0,5
547,490,M,Co,6,0,1
548,490,H,Co,4,0,13
549,490,S,Co,4,0,14
550,490,U,Co,2,0,7
551,490,Q,Co,1,0,1
552,490,^,Co,0,0,37
553,492,R,Co,13,0,11
554,492,P,Co,7,0,2
555,492,A,Co,6,0,42
556,492,B,Co,4,0,2
557,492,V,Co,3,0,24
558,496,\,Co,6,0,8
559,496,N,Co,7,0,0
560,496,E,Co,5,0,3
561,496,T,Co,3,0,10
562,496,[,Co,5,0,0
563,496,D,Co,3,0,7
564,496,K,Co,3,0,0
565,496,L,Co,3,0,5
566,496,W,Co,2,0,6
567,496,F,Co,1,0,0
568,504,Y,Co,12,0,9
569,504,X,Co,10,0,24
570,504,J,Co,9,0,0
571,504,I,Co,1,0,12
572,504,O,Co,0,0,5
573,510,G,Co,12,0,6
574,516,C,Co,17,0,6
575,516,Z,Co,14,0,0
576,516,],Co,13,0,13
577,516,^,Co,5,0,37
578,516,P,Co,4,0,2
579,516,F,Co,4,0,0
580,516,K,Co,3,0,0
581,516,\,Co,2,0,8
582,516,L,Co,1,0,5
583,517,H,Co,10,0,16
584,517,U,Co,9,0,7
585,517,N,Co,9,0,0
586,517,B,Co,8,0,2
587,517,A,Co,5,0,42
588,517,S,Co,4,0,14
589,517,[,Co,3,0,0
590,522,M,Co,6,0,2
591,522,T,Co,6,0,10
592,522,V,Co,5,0,24
593,523,Q,Co,8,0,2
594,523,R,Co,8,0,11
595,523,D,Co,7,0,7
596,523,E,Co,4,0,3
597,526,J,Co,9,0,0
598,526,Y,Co,6,0,9
599,526,G,Co,1,0,6
600,527,I,Co,0,0,12
601,527,X,Co,0,0,24
602,529,W,Co,8,0,7
603,533,F,Co,4,0,0
604,533,P,Co,3,0,2
605,533,^,Co,2,0,37
606,537,O,Co,13,0,7
607,537,S,Co,7,0,14
608,537,L,Co,6,0,5
609,541,C,Co,10,0,8
610,541,B,Co,8,0,2
611,541,K,Co,7,0,0
612,541,U,Co,7,0,7
613,545,],Co,13,0,15
614,545,[,Co,9,0,0
615,545,V,Co,9,0,24
616,545,H,Co,6,0,16
617,545,N,Co,8,0,0
618,545,Q,Co,3,0,2
619,545,A,Co,7,0,42
620,545,M,Co,2,0,2
621,545,\,Co,7,0,8
622,545,I,Co,2,0,12
623,545,Z,Co,5,0,0
624,545,W,Co,2,0,7
625,545,T,Co,1,0,10
626,545,G,Co,0,0,6
627,546,E,Co,0,0,3
628,546,R,Co,0,0,11
629,551,Y,Co,4,0,9
630,555,D,Co,11,0,10
631,555,J,Co,5,0,0
632,555,^,Co,3,0,37
633,563,X,Co,19,0,26
634,563,F,Co,12,0,0
635,563,T,Co,5,0,10
636,563,V,Co,4,0,24
637,563,L,Co,3,0,5
638,563,H,Co,2,0,16
639,563,S,Co,1,0,14
640,569,P,Co,16,0,7
641,569,O,Co,12,0,7
642,569,U,Co,10,0,7
643,569,C,Co,9,0,8
644,569,Z,Co,9,0,0
645,569,E,Co,8,0,3
646,569,[,Co,7,0,0
647,569,G,Co,7,0,6
648,573,M,Co,11,0,5
649,573,Q,Co,10,0,2
650,573,],Co,10,0,15
651,573,R,Co,8,0,11
652,573,W,Co,8,0,7
653,573,B,Co,6,0,2
654,573,K,Co,6,0,0
655,573,\,Co,6,0,8
656,581,A,Co,13,0,44
657,581,Y,Co,12,0,9
658,581,X,Co,4,0,26
659,583,I,Co,15,0,17
660,583,N,Co,14,0,0
661,583,D,Co,10,0,10
662,583,^,Co,10,0,37
663,587,J,Co,14,0,0
664,587,S,Co,4,0,14
665,587,L,Co,3,0,5
666,587,K,Co,1,0,0
667,587,Z,Co,1,0,0
668,593,E,Co,6,0,4
669,593,U,Co,4,0,7
670,593,\,Co,4,0,8
671,593,W,Co,4,0,7
672,593,[,Co,3,0,0
673,593,P,Co,3,0,7
674,593,Q,Co,2,0,2
675,595,H,Co,15,0,21
676,595,T,Co,15,0,10
677,595,G,Co,14,0,6
678,595,F,Co,13,0,0
679,595,C,Co,13,0,8
680,595,V,Co,8,0,24
681,595,R,Co,4,0,11
682,595,B,Co,4,0,2
683,599,O,Co,6,0,8
684,599,],Co,6,0,15
685,599,A,Co,0,0,44
686,600,M,Co,4,0,5
687,600,X,Co,1,0,26
688,600,D,Co,0,0,10
689,601,I,Co,0,0,17
690,604,Y,Co,4,0,9
691,604,Z,Co,4,0,0
692,605,E,Co,0,0,4
693,606,N,Co,0,0,0
694,610,[,Co,4,0,0
695,610,S,Co,3,0,14
696,610,Q,Co,2,0,2
697,610,B,Co,0,0,2
698,611,L,Co,10,0,8
699,611,^,Co,10,0,37
700,611,J,Co,9,0,0
701,611,K,Co,2,0,0
702,616,U,Co,6,0,8
703,616,P,Co,3,0,7
704,616,T,Co,2,0,10
705,616,A,Co,2,0,44
706,616,G,Co,1,0,6
707,620,W,Co,8,0,9
708,620,C,Co,7,0,8
709,620,O,Co,7,0,8
710,620,F,Co,6,0,0
711,620,V,Co,5,0,24
712,620,E,Co,1,0,4
713,626,D,Co,10,0,13
714,626,\,Co,9,0,8
715,626,H,Co,9,0,21
716,626,R,Co,8,0,11
717,626,Z,Co,7,0,0
718,628,M,Co,8,0,7
719,628,X,Co,7,0,26
720,628,I,Co,7,0,17
721,628,],Co,7,0,15
722,630,N,Co,4,0,0
723,634,Y,Co,11,0,10
724,638,L,Co,11,0,10
725,638,Q,Co,10,0,2
726,638,S,Co,7,0,14
727,638,W,Co,5,0,9
728,638,^,Co,2,0,37
729,638,A,Co,1,0,44
730,642,B,Co,13,0,4
731,642,K,Co,12,0,0
732,642,[,Co,9,0,0
733,642,J,Co,7,0,0
734,642,V,Co,7,0,24
735,642,U,Co,5,0,8
736,650,T,Co,12,0,14
737,650,O,Co,11,0,8
738,650,E,Co,10,0,4
739,650,C,Co,10,0,8
740,650,X,Co,10,0,26
741,650,G,Co,9,0,6
742,650,\,Co,8,0,8
743,650,N,Co,0,0,0
744,655,Z,Co,4,0,0
745,655,Y,Co,3,0,10
746,655,L,Co,1,0,10
747,655,B,Co,1,0,4
748,655,S,Co,0,0,14
749,656,P,Co,18,0,12
750,656,F,Co,14,0,0
751,656,A,Co,0,0,44
752,656,I,Co,11,0,17
753,656,[,Co,0,0,0
754,656,R,Co,10,0,11
755,656,D,Co,10,0,13
756,656,],Co,10,0,15
757,656,H,Co,10,0,21
758,656,M,Co,9,0,7
759,657,Q,Co,0,0,2
760,659,V,Co,0,0,24
761,659,K,Co,0,0,0
762,661,J,Co,0,0,0
763,662,W,Co,0,0,9
764,673,U,Co,10,0,11
765,673,O,Co,6,0,8
766,673,P,Co,4,0,12
767,673,M,Co,4,0,7
768,673,N,Co,3,0,0
769,673,F,Co,2,0,0
770,673,G,Co,1,0,6
771,673,],Co,1,0,15
772,675,^,Co,12,0,41
773,675,\,Co,6,0,8
774,675,R,Co,6,0,11
775,675,T,Co,5,0,14
776,675,C,Co,4,0,8
777,675,V,Co,4,0,24
778,681,X,Co,8,0,28
779,681,B,Co,9,0,5
780,681,Q,Co,7,0,2
781,681,I,Co,8,0,17
782,681,[,Co,7,0,0
783,681,S,Co,5,0,14
784,681,A,Co,7,0,44
785,681,H,Co,5,0,21
786,681,Y,Co,6,0,10
787,681,Z,Co,3,0,0
788,681,E,Co,6,0,4
789,687,D,Co,12,0,14
790,687,J,Co,8,0,0
791,687,W,Co,2,0,9
792,687,O,Co,0,0,8
793,689,K,Co,11,0,2
794,689,L,Co,10,0,10
795,690,F,Co,0,0,0
796,690,P,Co,0,0,12
797,693,N,Co,4,0,0
798,693,R,Co,4,0,11
799,693,G,Co,3,0,6
800,696,\,Co,6,0,9
801,696,],Co,5,0,15
802,696,V,Co,5,0,24
803,696,U,Co,4,0,11
804,702,Y,Co,6,0,11
805,702,Z,Co,3,0,0
806,702,E,Co,3,0,4
807,702,Q,Co,2,0,2
808,702,X,Co,1,0,28
809,702,B,Co,0,0,5
810,703,S,Co,0,0,14
811,703,H,Co,0,0,21
812,703,W,Co,0,0,9
813,707,T,Co,15,0,19
814,707,C,Co,15,0,8
815,707,^,Co,13,0,41
816,707,M,Co,12,0,7
817,707,[,Co,7,0,0
818,721,A,Co,18,0,51
819,721,D,Co,17,0,14
820,721,K,Co,15,0,2
821,721,L,Co,14,0,10
822,721,],Co,10,0,15
823,721,V,Co,9,0,24
824,721,\,Co,4,0,9
825,721,U,Co,3,0,11
826,723,I,Co,22,0,23
827,723,R,Co,15,0,11
828,723,F,Co,14,0,0
829,723,O,Co,12,0,8
830,723,P,Co,12,0,12
831,723,J,Co,11,0,0
832,723,G,Co,10,0,6
833,723,N,Co,5,0,0
834,731,W,Co,11,0,12
835,731,B,Co,12,0,7
836,731,X,Co,10,0,28
837,731,Z,Co,11,0,0
838,731,Q,Co,10,0,2
839,731,Y,Co,7,0,11
840,731,H,Co,9,0,21
841,731,M,Co,7,0,7
842,731,E,Co,9,0,4
843,731,C,Co,7,0,8
844,731,S,Co,7,0,14
845,735,[,Co,12,0,0
846,735,T,Co,8,0,19
847,738,P,Co,0,0,12
848,745,^,Co,22,0,44
849,745,],Co,6,0,15
850,745,\,Co,5,0,9
851,745,J,Co,5,0,0
852,745,R,Co,4,0,11
853,745,G,Co,3,0,6
854,750,O,Co,12,0,12
855,750,F,Co,11,0,0
856,750,L,Co,10,0,10
857,750,U,Co,10,0,11
858,750,A,Co,9,0,51
859,759,V,Co,16,0,29
860,759,N,Co,14,0,0
861,759,D,Co,12,0,14
862,759,X,Co,11,0,28
863,759,C,Co,9,0,8
864,759,M,Co,9,0,7
865,763,[,Co,13,0,0
866,763,Y,Co,8,0,11
867,763,H,Co,8,0,21
868,764,I,Co,23,0,28
869,764,K,Co,22,0,2
870,764,Q,Co,19,0,2
871,764,T,Co,13,0,19
872,764,E,Co,12,0,4
873,764,W,Co,12,0,12
874,764,B,Co,11,0,7
875,764,S,Co,11,0,14
876,764,Z,Co,9,0,0
877,764,^,Co,7,0,44
878,766,J,Co,0,0,0
879,768,O,Co,0,0,12
880,770,G,Co,0,0,6
881,770,A,Co,0,0,51
882,773,],Co,12,0,18
883,773,R,Co,11,0,11
884,773,U,Co,10,0,11
885,780,L,Co,6,0,11
886,780,N,Co,6,0,0
887,780,V,Co,4,0,29
888,780,X,Co,3,0,28
889,791,P,Co,27,0,19
890,791,F,Co,27,0,0
891,791,\,Co,27,0,9
892,791,D,Co,13,0,14
893,791,C,Co,12,0,8
894,791,M,Co,9,0,7
895,791,K,Co,8,0,2
896,791,Z,Co,7,0,0
897,791,H,Co,6,0,21
898,791,J,Co,5,0,0
899,799,G,Co,12,0,8
900,799,R,Co,10,0,11
901,799,O,Co,7,0,12
902,799,N,Co,6,0,0
903,799,X,Co,4,0,28
904,799,L,Co,4,0,11
905,800,I,Co,22,0,36
906,800,E,Co,20,0,4
907,800,B,Co,20,0,7
908,800,Q,Co,19,0,2
909,800,T,Co,19,0,19
910,800,[,Co,19,0,0
911,800,S,Co,17,0,14
912,800,W,Co,17,0,12
913,800,Y,Co,16,0,11
914,800,A,Co,15,0,51
915,812,U,Co,26,0,15
916,812,^,Co,23,0,44
917,812,],Co,23,0,18
918,812,C,Co,4,0,8
919,812,H,Co,3,0,21
920,812,Z,Co,2,0,0
921,815,V,Co,17,0,35
922,815,D,Co,11,0,14
923,815,F,Co,9,0,0
924,815,P,Co,6,0,19
